sample_id,video_id,start,end,event_start,event_end,duration,category,onset,offset,type,haveBGM,audio_irrelevant,event_duration,label
8937,v0200fg10000c2bmemfecmr76bc5iu2g,0.0,10.0,0.0,10.2,10.21,98,0.0,10.0,4,0,0,10.0,98
8938,v0d00fg10000c8u6gtjc77u0n8l64ueg,6.469999999999999,16.47,7.98,34.96,43.54,93,1.51,10.0,4,1,0,8.49,93
8939,v0d00fg10000c8u6gtjc77u0n8l64ueg,16.47,26.47,7.98,34.96,43.54,93,0.0,10.0,3,1,0,10.0,93
8940,v0d00fg10000c8u6gtjc77u0n8l64ueg,26.47,36.47,7.98,34.96,43.54,93,0.0,8.49,2,1,0,8.49,93
8941,v0200fg10000cc9kvdbc77u37p357v0g,0.0,10.0,0.0,13.5,13.51,50,0.0,10.0,4,1,1,10.0,50
8942,v0d00fg10000ca89q4bc77ub1mk6etc0,0.0,10.0,0.0,13.92,16.12,73,0.0,10.0,4,0,0,10.0,73
8943,v0300fg10000cdiibvbc77u1nefm7kd0,15.22,25.22,20.0,23.96,25.22,203,4.78,8.74,1,0,0,3.96,203
8944,v0300fg10000cdpghprc77u2212qo720,0.0,10.0,0.0,10.94,10.94,343,0.0,10.0,4,0,0,10.0,343
8945,v02033g10000cb343t3c77u9b5nd28c0,1.209999999999999,11.21,4.05,8.37,18.88,235,2.84,7.16,1,1,0,4.32,235
8946,v0200fg10000ccna7ebc77u9jfsob4dg,0.0,10.0,0.0,11.87,22.67,235,0.0,10.0,4,1,1,10.0,235
8947,v0200fg10000ccna7ebc77u9jfsob4dg,10.0,20.0,0.0,11.87,22.67,235,0.0,1.87,2,1,1,1.87,235
8948,v0300fg10000ccdvlsrc77u3ol3v4nlg,0.0,10.0,0.14,34.24,47.32,54,0.14,10.0,4,1,1,9.86,54
8949,v0300fg10000ccdvlsrc77u3ol3v4nlg,10.0,20.0,0.14,34.24,47.32,54,0.0,10.0,3,1,1,10.0,54
8950,v0300fg10000ccdvlsrc77u3ol3v4nlg,20.0,30.0,0.14,34.24,47.32,54,0.0,10.0,3,1,1,10.0,54
8951,v0300fg10000ccdvlsrc77u3ol3v4nlg,30.0,40.0,0.14,34.24,47.32,54,0.0,4.24,2,1,1,4.24,54
8952,v0300fg10000c8g8u53c77u3gj83da20,0.0,10.0,2.92,35.03,35.03,76,2.92,10.0,4,0,0,7.08,76
8953,v0300fg10000c8g8u53c77u3gj83da20,10.0,20.0,2.92,35.03,35.03,76,0.0,10.0,3,0,0,10.0,76
8954,v0300fg10000c8g8u53c77u3gj83da20,20.0,30.0,2.92,35.03,35.03,76,0.0,10.0,3,0,0,10.0,76
8955,v0200fg10000ce3ok0bc77u2110lphjg,0.0,10.0,0.0,11.55,20.43,169,0.0,10.0,4,1,1,10.0,169
8956,v0200fg10000ce3ok0bc77u2110lphjg,10.0,20.0,0.0,11.55,20.43,169,0.0,1.55,2,1,1,1.55,169
8957,v0200fg10000c6gvnojc77u5glm5u7c0,14.920000000000002,24.92,18.13,21.71,31.33,78,3.21,6.79,1,1,0,3.58,78
8958,v0d00fg10000cdhpmdrc77u2090ja9qg,71.0,81.0,76.35,78.67,81.0,203,5.35,7.67,1,1,0,2.3200000000000003,203
8959,v0200fg10000cbgu833c77ub16cj8rr0,0.0,10.0,0.25,14.18,14.2,384,0.25,10.0,4,1,1,9.75,384
8960,v0200fg10000cdn1ksrc77u5k4sms3pg,0.0,10.0,0.0,35.03,35.04,341,0.0,10.0,4,0,0,10.0,341
8961,v0200fg10000cdn1ksrc77u5k4sms3pg,10.0,20.0,0.0,35.03,35.04,341,0.0,10.0,3,0,0,10.0,341
8962,v0200fg10000cdn1ksrc77u5k4sms3pg,20.0,30.0,0.0,35.03,35.04,341,0.0,10.0,3,0,0,10.0,341
8963,v0d00fg10000cd8tbirc77ufvi6avib0,0.0,10.0,0.0,13.71,15.05,74,0.0,10.0,4,1,1,10.0,74
8964,v0200fg10000ce5lo8jc77ubqa2t8en0,0.0,10.0,0.0,33.21,34.62,346,0.0,10.0,4,0,0,10.0,346
8965,v0200fg10000ce5lo8jc77ubqa2t8en0,10.0,20.0,0.0,33.21,34.62,346,0.0,10.0,3,0,0,10.0,346
8966,v0200fg10000ce5lo8jc77ubqa2t8en0,20.0,30.0,0.0,33.21,34.62,346,0.0,10.0,3,0,0,10.0,346
8967,v0200fg10000cdnlq2bc77u5vps353og,0.0,10.0,1.51,18.16,19.39,240,1.51,10.0,4,0,0,8.49,240
8968,v0d00fg10000cdorujjc77u0c528h4ng,10.8,20.8,16.26,20.63,20.8,338,5.46,9.83,1,1,1,4.37,338
8969,v0d00fg10000ccaudi3c77u1qusjh4og,0.0,10.0,0.0,11.33,11.4,80,0.0,10.0,4,1,1,10.0,80
8970,v0200fg10000cdsa3qbc77u7e56munb0,0.0,10.0,0.0,7.12,15.93,349,0.0,7.12,1,0,0,7.12,349
8971,v0d00fg10000caul6ejc77u3m2qf11kg,0.0,10.0,0.0,3.0,29.93,235,0.0,3.0,1,1,0,3.0,235
8972,v0200fg10000caa8mtbc77u7henbs8q0,17.119999999999997,27.12,21.62,32.62,39.57,105,4.5,10.0,4,1,0,5.5,105
8973,v0200fg10000caa8mtbc77u7henbs8q0,27.12,37.12,21.62,32.62,39.57,105,0.0,5.5,2,1,0,5.5,105
8974,v0d00fg10000cbfp3rbc77u566urnicg,0.0,6.9,0.0,6.9,6.9,98,0.0,6.9,1,1,1,6.9,98
8975,v0d00fg10000c82dohjc77ufodhvbcu0,0.0,10.0,0.0,12.61,12.63,312,0.0,10.0,4,1,1,10.0,312
8976,v0300fg10000cdf7pjrc77u581ncvu3g,0.0,10.0,0.97,27.11,27.12,84,0.97,10.0,4,0,0,9.03,84
8977,v0300fg10000cdf7pjrc77u581ncvu3g,10.0,20.0,0.97,27.11,27.12,84,0.0,10.0,3,0,0,10.0,84
8978,v0200fg10000c7j53ibc77u7ie695l00,3.68,13.68,9.52,11.37,13.68,61,5.84,7.69,1,1,1,1.8500000000000003,61
8979,v0d00fg10000ce2p91jc77ufrjlum01g,0.0,10.0,1.07,23.95,25.45,360,1.07,10.0,4,1,1,8.93,360
8980,v0d00fg10000ce2p91jc77ufrjlum01g,10.0,20.0,1.07,23.95,25.45,360,0.0,10.0,3,1,1,10.0,360
8981,v0200fg10000ccbj8grc77u3441vfc20,0.0,10.0,0.0,49.0,50.73,102,0.0,10.0,4,0,0,10.0,102
8982,v0200fg10000ccbj8grc77u3441vfc20,10.0,20.0,0.0,49.0,50.73,102,0.0,10.0,3,0,0,10.0,102
8983,v0200fg10000ccbj8grc77u3441vfc20,20.0,30.0,0.0,49.0,50.73,102,0.0,10.0,3,0,0,10.0,102
8984,v0200fg10000ccbj8grc77u3441vfc20,30.0,40.0,0.0,49.0,50.73,102,0.0,10.0,3,0,0,10.0,102
8985,v0200fg10000ccbj8grc77u3441vfc20,40.0,50.0,0.0,49.0,50.73,102,0.0,9.0,2,0,0,9.0,102
8986,v0d00fg10000c9b4corc77u77qr5kt80,1.4299999999999995,11.43,2.14,11.41,11.43,67,0.71,9.98,1,1,1,9.27,67
8987,v0300fg10000cbo66j3c77u236t5r7h0,0.0,10.0,0.0,8.93,59.84,319,0.0,8.93,1,1,1,8.93,319
8988,v0300fg10000cdbupr3c77u64k29iutg,0.0,10.0,0.0,17.08,18.13,231,0.0,10.0,4,1,1,10.0,231
8989,v0300fg10000caheoe3c77u0nv6tnci0,2.769999999999996,12.769999999999996,6.32,59.22,59.23,4,3.55,10.0,4,1,1,6.45,4
8990,v0300fg10000caheoe3c77u0nv6tnci0,12.769999999999996,22.77,6.32,59.22,59.23,4,0.0,10.0,3,1,1,10.0,4
8991,v0300fg10000caheoe3c77u0nv6tnci0,22.77,32.77,6.32,59.22,59.23,4,0.0,10.0,3,1,1,10.0,4
8992,v0300fg10000caheoe3c77u0nv6tnci0,32.77,42.77,6.32,59.22,59.23,4,0.0,10.0,3,1,1,10.0,4
8993,v0300fg10000caheoe3c77u0nv6tnci0,42.77,52.77,6.32,59.22,59.23,4,0.0,10.0,3,1,1,10.0,4
8994,v0300fg10000ce63vijc77u0innh2ro0,0.0,7.62,1.06,4.06,7.62,388,1.06,4.06,1,0,0,3.0,388
8995,v0200fg10000c8tbr2jc77udk0mph5o0,0.0,10.0,0.0,3.0,51.34,312,0.0,3.0,1,0,0,3.0,312
8997,v0d00fg10000ce28q3rc77uana2tknpg,0.0,10.0,0.68,35.77,35.87,81,0.68,10.0,4,1,0,9.32,81
8998,v0d00fg10000ce28q3rc77uana2tknpg,10.0,20.0,0.68,35.77,35.87,81,0.0,10.0,3,1,0,10.0,81
8999,v0d00fg10000ce28q3rc77uana2tknpg,20.0,30.0,0.68,35.77,35.87,81,0.0,10.0,3,1,0,10.0,81
9000,v0200fg10000cddmhnjc77u4ptjnvl9g,0.0,10.0,1.14,6.25,14.73,105,1.14,6.25,1,1,1,5.11,105
9001,v0200fg10000cc20r23c77u7dlglfa1g,0.0,10.0,0.0,30.31,30.33,343,0.0,10.0,4,1,1,10.0,343
9002,v0200fg10000cc20r23c77u7dlglfa1g,10.0,20.0,0.0,30.31,30.33,343,0.0,10.0,3,1,1,10.0,343
9003,v0200fg10000cc20r23c77u7dlglfa1g,20.0,30.0,0.0,30.31,30.33,343,0.0,10.0,3,1,1,10.0,343
9004,v0200fg10000cdcd70bc77u0a8vf4jag,3.3200000000000003,13.32,6.6,10.04,30.28,310,3.28,6.72,1,0,0,3.44,310
9005,v0300fg10000ccsmvt3c77uddkdn2la0,0.0,10.0,2.69,24.07,24.08,120,2.69,10.0,4,1,0,7.31,120
9006,v0300fg10000ccsmvt3c77uddkdn2la0,10.0,20.0,2.69,24.07,24.08,120,0.0,10.0,3,1,0,10.0,120
9007,v0d00fg10000cd3c9jbc77ubbfqsfiqg,0.0,10.0,0.23,12.96,12.97,105,0.23,10.0,4,1,1,9.77,105
9008,v0200fg10000cdl1hqjc77u5fjt12gjg,0.0,10.0,0.0,45.13,45.14,358,0.0,10.0,4,0,0,10.0,358
9009,v0200fg10000cdl1hqjc77u5fjt12gjg,10.0,20.0,0.0,45.13,45.14,358,0.0,10.0,3,0,0,10.0,358
9010,v0200fg10000cdl1hqjc77u5fjt12gjg,20.0,30.0,0.0,45.13,45.14,358,0.0,10.0,3,0,0,10.0,358
9011,v0200fg10000cdl1hqjc77u5fjt12gjg,30.0,40.0,0.0,45.13,45.14,358,0.0,10.0,3,0,0,10.0,358
9012,v0200fg10000cbhl2p3c77u6c8e6je3g,0.165,10.165,2.26,8.07,39.15,14,2.09,7.91,1,1,0,5.82,14
9013,v0200fg10000cdo2n0rc77uco18sog4g,0.0,10.0,0.0,55.17,58.23,343,0.0,10.0,4,1,1,10.0,343
9014,v0200fg10000cdo2n0rc77uco18sog4g,10.0,20.0,0.0,55.17,58.23,343,0.0,10.0,3,1,1,10.0,343
9015,v0200fg10000cdo2n0rc77uco18sog4g,20.0,30.0,0.0,55.17,58.23,343,0.0,10.0,3,1,1,10.0,343
9016,v0200fg10000cdo2n0rc77uco18sog4g,30.0,40.0,0.0,55.17,58.23,343,0.0,10.0,3,1,1,10.0,343
9017,v0200fg10000cdo2n0rc77uco18sog4g,40.0,50.0,0.0,55.17,58.23,343,0.0,10.0,3,1,1,10.0,343
9020,v0300fg10000ccluq73c77u5ib2kmv7g,0.0,10.0,0.0,11.37,11.5,49,0.0,10.0,4,1,1,10.0,49
9021,v0200fg10000c8jf82bc77u0hepavrng,0.0,10.0,0.11,7.31,15.02,310,0.11,7.31,1,1,1,7.199999999999999,310
9022,v0200fg10000ccqml6rc77u3tl4pi960,0.0,10.0,0.0,12.18,54.53,358,0.0,10.0,4,0,0,10.0,358
9023,v0200fg10000ccqml6rc77u3tl4pi960,10.0,20.0,0.0,12.18,54.53,358,0.0,2.18,2,0,0,2.18,358
9024,v0d00fg10000ccnv2obc77udbqh271pg,0.0,10.0,0.0,50.74,51.43,71,0.0,10.0,4,1,1,10.0,71
9025,v0d00fg10000ccnv2obc77udbqh271pg,10.0,20.0,0.0,50.74,51.43,71,0.0,10.0,3,1,1,10.0,71
9026,v0d00fg10000ccnv2obc77udbqh271pg,20.0,30.0,0.0,50.74,51.43,71,0.0,10.0,3,1,1,10.0,71
9027,v0d00fg10000ccnv2obc77udbqh271pg,30.0,40.0,0.0,50.74,51.43,71,0.0,10.0,3,1,1,10.0,71
9028,v0d00fg10000ccnv2obc77udbqh271pg,40.0,50.0,0.0,50.74,51.43,71,0.0,10.0,3,1,1,10.0,71
9029,v0300fg10000cdubmq3c77uetnes28dg,0.0,10.0,0.0,22.19,22.22,241,0.0,10.0,4,1,1,10.0,241
9030,v0300fg10000cdubmq3c77uetnes28dg,10.0,20.0,0.0,22.19,22.22,241,0.0,10.0,3,1,1,10.0,241
9031,v0d00fg10000cdme333c77uflb9p61qg,4.674999999999999,14.675,6.06,13.29,23.54,338,1.39,8.62,1,1,1,7.229999999999999,338
9032,v0200fg10000cdb8vhbc77u308bd84lg,0.0,10.0,0.0,30.18,33.13,92,0.0,10.0,4,0,0,10.0,92
9033,v0200fg10000cdb8vhbc77u308bd84lg,10.0,20.0,0.0,30.18,33.13,92,0.0,10.0,3,0,0,10.0,92
9034,v0200fg10000cdb8vhbc77u308bd84lg,20.0,30.0,0.0,30.18,33.13,92,0.0,10.0,3,0,0,10.0,92
9035,v0d00fg10000cb1blr3c77u6pan93k0g,3.3649999999999984,13.364999999999998,4.08,22.65,27.82,100,0.72,10.0,4,1,0,9.28,100
9036,v0d00fg10000cb1blr3c77u6pan93k0g,13.364999999999998,23.365,4.08,22.65,27.82,100,0.0,9.29,2,1,0,9.29,100
9037,v0200fg10000cdes8src77u9vt5krkb0,7.755000000000001,17.755000000000003,8.09,17.42,30.3,228,0.33,9.67,1,1,0,9.34,228
9038,v0d00fg10000c6hjqirc77u94cpmk9ag,0.0,10.0,0.0,23.39,66.17,48,0.0,10.0,4,0,0,10.0,48
9039,v0d00fg10000c6hjqirc77u94cpmk9ag,10.0,20.0,0.0,23.39,66.17,48,0.0,10.0,3,0,0,10.0,48
9040,v0d00fg10000c6hjqirc77u94cpmk9ag,20.0,30.0,0.0,23.39,66.17,48,0.0,3.39,2,0,0,3.39,48
9041,v0300fg10000ce63jujc77u03o3lbu80,0.0,10.0,1.91,4.51,26.4,312,1.91,4.51,1,1,1,2.6,312
9042,v0300cg10000c5789g3c77u2jufrdbh0,0.0,10.0,0.0,7.81,34.88,76,0.0,7.81,1,1,1,7.81,76
9043,v0200fg10000c7fdni3c77u7lu053230,0.0,5.17,0.0,5.14,5.17,397,0.0,5.14,1,0,0,5.14,397
9044,v0d00fg10000cbqsa4rc77ubr7a1klq0,0.245000000000001,10.245,0.53,39.96,39.98,84,0.28,10.0,4,0,0,9.72,84
9045,v0d00fg10000cbqsa4rc77ubr7a1klq0,10.245,20.245,0.53,39.96,39.98,84,0.0,10.0,3,0,0,10.0,84
9046,v0d00fg10000cbqsa4rc77ubr7a1klq0,20.245,30.245,0.53,39.96,39.98,84,0.0,10.0,3,0,0,10.0,84
9047,v0d00fg10000c1slgg8mum3p8ng0b3h0,3.4000000000000004,13.4,10.05,13.03,13.4,61,6.65,9.63,1,1,0,2.9800000000000004,61
9048,v0300fg10000ccona9jc77u77o8ob1mg,8.469999999999999,18.47,16.39,38.47,38.47,108,7.92,10.0,4,1,0,2.08,108
9049,v0300fg10000ccona9jc77u77o8ob1mg,18.47,28.47,16.39,38.47,38.47,108,0.0,10.0,3,1,0,10.0,108
9050,v0300fg10000ccona9jc77u77o8ob1mg,28.47,38.47,16.39,38.47,38.47,108,0.0,10.0,2,1,0,10.0,108
9051,v0200fg10000ccohmmrc77ubg1s4d9t0,0.0,10.0,0.0,3.0,13.1,338,0.0,3.0,1,1,1,3.0,338
9052,v0d00fg10000ca8v4mrc77uacoor7r70,0.0,10.0,0.0,41.06,41.07,352,0.0,10.0,4,1,0,10.0,352
9053,v0d00fg10000ca8v4mrc77uacoor7r70,10.0,20.0,0.0,41.06,41.07,352,0.0,10.0,3,1,0,10.0,352
9054,v0d00fg10000ca8v4mrc77uacoor7r70,20.0,30.0,0.0,41.06,41.07,352,0.0,10.0,3,1,0,10.0,352
9055,v0d00fg10000ca8v4mrc77uacoor7r70,30.0,40.0,0.0,41.06,41.07,352,0.0,10.0,3,1,0,10.0,352
9056,v0d00fg10000cbhv4hjc77u2v20moag0,0.0,10.0,0.07,57.06,57.07,353,0.07,10.0,4,0,0,9.93,353
9057,v0d00fg10000cbhv4hjc77u2v20moag0,10.0,20.0,0.07,57.06,57.07,353,0.0,10.0,3,0,0,10.0,353
9058,v0d00fg10000cbhv4hjc77u2v20moag0,20.0,30.0,0.07,57.06,57.07,353,0.0,10.0,3,0,0,10.0,353
9059,v0d00fg10000cbhv4hjc77u2v20moag0,30.0,40.0,0.07,57.06,57.07,353,0.0,10.0,3,0,0,10.0,353
9060,v0d00fg10000cbhv4hjc77u2v20moag0,40.0,50.0,0.07,57.06,57.07,353,0.0,10.0,3,0,0,10.0,353
9061,v0d00fg10000ccje6krc77u7eup6o1e0,0.0,10.0,0.0,15.07,15.08,349,0.0,10.0,4,1,0,10.0,349
9062,v0300fg10000cdq951bc77ucdr0s0fp0,0.0,10.0,0.0,25.7,25.87,349,0.0,10.0,4,0,0,10.0,349
9063,v0300fg10000cdq951bc77ucdr0s0fp0,10.0,20.0,0.0,25.7,25.87,349,0.0,10.0,3,0,0,10.0,349
9064,v0200fg10000cd0lsf3c77ud53g6krng,0.0,10.0,0.0,2.15,10.56,360,0.0,2.15,1,1,1,2.15,360
9065,v0200fg10000ccm3a8rc77uaq4rm0ghg,0.0,8.37,0.0,5.66,8.37,49,0.0,5.66,1,1,0,5.66,49
9066,v0200fg10000cd8f2src77ubn2okca1g,0.0,10.0,0.0,15.48,23.87,118,0.0,10.0,4,0,0,10.0,118
9067,v0200fg10000cd8f2src77ubn2okca1g,10.0,20.0,0.0,15.48,23.87,118,0.0,5.48,2,0,0,5.48,118
9068,v0300fg10000cbqtgq3c77uejpuobt2g,2.210000000000001,12.21,10.05,11.73,12.21,132,7.84,9.52,1,1,1,1.6799999999999995,132
9069,v0200fg10000cdi7jo3c77u3clopudp0,0.0,10.0,0.0,10.62,11.83,228,0.0,10.0,4,1,0,10.0,228
9070,v0200fg10000cdqosh3c77ua3qqbsvd0,0.0,10.0,0.0,13.9,13.91,312,0.0,10.0,4,1,0,10.0,312
9071,v0200fg10000cacsm3bc77u0vasqlsh0,0.0,10.0,0.0,45.36,45.42,12,0.0,10.0,4,0,0,10.0,12
9072,v0200fg10000cacsm3bc77u0vasqlsh0,10.0,20.0,0.0,45.36,45.42,12,0.0,10.0,3,0,0,10.0,12
9073,v0200fg10000cacsm3bc77u0vasqlsh0,20.0,30.0,0.0,45.36,45.42,12,0.0,10.0,3,0,0,10.0,12
9074,v0200fg10000cacsm3bc77u0vasqlsh0,30.0,40.0,0.0,45.36,45.42,12,0.0,10.0,3,0,0,10.0,12
9075,v0200fg10000cds7d7rc77ubjc0v1am0,1.0850000000000009,11.085,4.99,17.18,18.43,32,3.9,10.0,4,1,1,6.1,32
9076,v0200fg10000ccmi5l3c77u572anlhdg,31.325000000000003,41.325,32.43,40.22,45.03,49,1.1,8.89,1,1,0,7.790000000000001,49
9077,v0d00fg10000cdmqrvbc77u2i8li4blg,0.0,10.0,0.0,26.05,26.12,349,0.0,10.0,4,0,0,10.0,349
9078,v0d00fg10000cdmqrvbc77u2i8li4blg,10.0,20.0,0.0,26.05,26.12,349,0.0,10.0,3,0,0,10.0,349
9079,v0200fg10000c8cntvjc77u7mll13180,7.504999999999999,17.505,9.25,15.76,19.37,338,1.75,8.26,1,1,0,6.51,338
9080,v0300fg10000cctb6abc77ubauo3k9ig,6.82,16.82,8.66,56.61,56.82,358,1.84,10.0,4,0,0,8.16,358
9081,v0300fg10000cctb6abc77ubauo3k9ig,16.82,26.82,8.66,56.61,56.82,358,0.0,10.0,3,0,0,10.0,358
9082,v0300fg10000cctb6abc77ubauo3k9ig,26.82,36.82,8.66,56.61,56.82,358,0.0,10.0,3,0,0,10.0,358
9083,v0300fg10000cctb6abc77ubauo3k9ig,36.82,46.82,8.66,56.61,56.82,358,0.0,10.0,3,0,0,10.0,358
9084,v0300fg10000cctb6abc77ubauo3k9ig,46.82,56.82,8.66,56.61,56.82,358,0.0,9.79,2,0,0,9.79,358
9085,v0200fg10000cbgdplrc77u5jrl8tut0,0.0,10.0,3.74,54.68,54.71,5,3.74,10.0,4,0,0,6.26,5
9086,v0200fg10000cbgdplrc77u5jrl8tut0,10.0,20.0,3.74,54.68,54.71,5,0.0,10.0,3,0,0,10.0,5
9087,v0200fg10000cbgdplrc77u5jrl8tut0,20.0,30.0,3.74,54.68,54.71,5,0.0,10.0,3,0,0,10.0,5
9088,v0200fg10000cbgdplrc77u5jrl8tut0,30.0,40.0,3.74,54.68,54.71,5,0.0,10.0,3,0,0,10.0,5
9089,v0200fg10000cbgdplrc77u5jrl8tut0,40.0,50.0,3.74,54.68,54.71,5,0.0,10.0,3,0,0,10.0,5
9090,v0d00fg10000cbp1fh3c77uecevks70g,0.0,10.0,0.0,15.06,15.07,55,0.0,10.0,4,1,0,10.0,55
9091,v0d00fg10000c8k914rc77udhlj3n410,0.0,10.0,0.0,3.0,38.99,203,0.0,3.0,1,1,0,3.0,203
9092,v0d00fg10000cea05tbc77uaf5ecuq4g,0.0,10.0,0.0,19.84,20.25,100,0.0,10.0,4,1,0,10.0,100
9093,v0d00fg10000cea05tbc77uaf5ecuq4g,10.0,20.0,0.0,19.84,20.25,100,0.0,9.84,2,1,0,9.84,100
9094,v0200fg10000ccqmjlrc77u07r9l9mig,0.0,10.0,0.0,3.0,55.87,99,0.0,3.0,1,1,1,3.0,99
9095,v0300fg10000ce4rfmbc77ufnsb9prg0,0.0,10.0,0.0,3.0,24.1,73,0.0,3.0,1,1,1,3.0,73
9096,v0300fg10000ccvvucrc77u5599dgd5g,0.1550000000000011,10.155,0.26,20.05,40.97,100,0.1,10.0,4,1,1,9.9,100
9097,v0300fg10000ccvvucrc77u5599dgd5g,10.155,20.155,0.26,20.05,40.97,100,0.0,9.89,2,1,1,9.89,100
9098,v0200fg10000cdk47drc77ub1h9o8940,0.0,10.0,0.0,47.74,48.37,100,0.0,10.0,4,1,1,10.0,100
9099,v0200fg10000cdk47drc77ub1h9o8940,10.0,20.0,0.0,47.74,48.37,100,0.0,10.0,3,1,1,10.0,100
9100,v0200fg10000cdk47drc77ub1h9o8940,20.0,30.0,0.0,47.74,48.37,100,0.0,10.0,3,1,1,10.0,100
9101,v0200fg10000cdk47drc77ub1h9o8940,30.0,40.0,0.0,47.74,48.37,100,0.0,10.0,3,1,1,10.0,100
9102,v0200fg10000ccth9hjc77uen78bggug,1.9850000000000003,11.985,3.57,10.4,14.51,105,1.58,8.41,1,1,1,6.83,105
9103,v0300fg10000c98maf3c77u22oobdps0,0.0,7.2,0.04,7.2,7.2,397,0.04,7.2,1,1,1,7.16,397
9104,v0300fg10000cc48va3c77u3217qhjn0,0.0,10.0,0.0,23.63,23.67,349,0.0,10.0,4,0,0,10.0,349
9105,v0300fg10000cc48va3c77u3217qhjn0,10.0,20.0,0.0,23.63,23.67,349,0.0,10.0,3,0,0,10.0,349
9106,v0d00fg10000c6m5c03c77u6cfvgl39g,0.0,10.0,0.0,15.34,15.35,397,0.0,10.0,4,0,0,10.0,397
9107,v0d00fg10000ccd7l6jc77u5kcujq4b0,0.0,10.0,0.0,36.97,37.75,13,0.0,10.0,4,1,1,10.0,13
9108,v0d00fg10000ccd7l6jc77u5kcujq4b0,10.0,20.0,0.0,36.97,37.75,13,0.0,10.0,3,1,1,10.0,13
9109,v0d00fg10000ccd7l6jc77u5kcujq4b0,20.0,30.0,0.0,36.97,37.75,13,0.0,10.0,3,1,1,10.0,13
9110,v0200fg10000cdn32kbc77ubljls2dag,0.0,10.0,0.0,16.2,22.2,57,0.0,10.0,4,1,0,10.0,57
9111,v0200fg10000cdn32kbc77ubljls2dag,10.0,20.0,0.0,16.2,22.2,57,0.0,6.2,2,1,0,6.2,57
9112,v0300fg10000cbefd5jc77u8e7tlvk2g,0.0,10.0,0.0,23.48,23.5,344,0.0,10.0,4,1,0,10.0,344
9113,v0300fg10000cbefd5jc77u8e7tlvk2g,10.0,20.0,0.0,23.48,23.5,344,0.0,10.0,3,1,0,10.0,344
9114,v0d00fg10000c8pup3jc77ufu6s5iqqg,14.369999999999996,24.37,19.42,44.36,44.37,398,5.05,10.0,4,0,0,4.95,398
9115,v0d00fg10000c8pup3jc77ufu6s5iqqg,24.37,34.37,19.42,44.36,44.37,398,0.0,10.0,3,0,0,10.0,398
9116,v0d00fg10000c8pup3jc77ufu6s5iqqg,34.37,44.37,19.42,44.36,44.37,398,0.0,9.99,2,0,0,9.99,398
9117,v0d00fg10000cc27qs3c77u0q78nm0q0,0.0,10.0,0.0,9.92,27.49,74,0.0,9.92,1,1,1,9.92,74
9118,v0200fg10000c7oh32rc77u0gvhir2i0,9.145,19.145,9.59,18.7,19.73,108,0.45,9.55,1,0,0,9.1,108
9119,v03033g10000cdd3lg3c77u0jer91dug,7.969999999999999,17.97,13.49,16.19,17.97,232,5.52,8.22,1,1,1,2.700000000000001,232
9120,v0200fg10000cdig47bc77u1fgd2usbg,0.0,10.0,3.3,16.68,16.72,84,3.3,10.0,4,1,0,6.7,84
9121,v0300fg10000cdnogkjc77u0ququpr3g,0.0,10.0,0.0,18.86,18.87,398,0.0,10.0,4,0,0,10.0,398
9122,v0200fg10000ce09b7bc77ud3vph444g,0.0,10.0,0.0,27.95,28.03,4,0.0,10.0,4,1,0,10.0,4
9123,v0200fg10000ce09b7bc77ud3vph444g,10.0,20.0,0.0,27.95,28.03,4,0.0,10.0,3,1,0,10.0,4
9124,v0300fg10000cdks813c77u1ndmekb4g,3.219999999999999,13.22,3.87,23.22,23.22,4,0.65,10.0,4,0,0,9.35,4
9125,v0300fg10000cdks813c77u1ndmekb4g,13.22,23.22,3.87,23.22,23.22,4,0.0,10.0,2,0,0,10.0,4
9126,v0200fg10000c4l3f53c77ue354v47dg,0.0,10.0,0.0,5.18,23.03,71,0.0,5.18,1,1,0,5.18,71
9127,v0d00fg10000ce0p713c77ua8ln803qg,0.0,9.52,0.0,3.0,9.52,312,0.0,3.0,1,1,1,3.0,312
9128,v0200fg10000c7joud3c77uef8kjm0r0,0.0,10.0,0.0,3.0,15.17,310,0.0,3.0,1,1,0,3.0,310
9129,v0200fg10000cbhpodjc77udgb8g2ti0,1.0950000000000006,11.095,4.07,18.12,18.13,344,2.97,10.0,4,1,1,7.029999999999999,344
9130,v0d00fg10000ce863ajc77u9ioejjsqg,0.0,10.0,0.03,13.64,13.65,235,0.03,10.0,4,1,0,9.97,235
9131,v0d00fg10000cdftg1rc77u0obc1e930,0.0,10.0,0.0,8.47,15.83,99,0.0,8.47,1,0,0,8.47,99
9132,v0200fg10000ccqkdubc77ub39dd2bk0,0.0,10.0,0.28,13.62,13.91,241,0.28,10.0,4,1,1,9.72,241
9133,v0200fg10000c8qorprc77u8fs4jmp5g,44.33,54.33,49.11,54.26,54.33,312,4.78,9.93,1,1,0,5.15,312
9135,v0300fg10000cdeev93c77uf9i267hc0,0.0250000000000003,10.025,1.68,18.37,46.35,120,1.65,10.0,4,0,0,8.35,120
9136,v0300fg10000cdeev93c77uf9i267hc0,10.025,20.025,1.68,18.37,46.35,120,0.0,8.35,2,0,0,8.35,120
9137,v0300fg10000capeejbc77u8rrql6nl0,15.8,25.8,24.54,25.77,25.8,199,8.74,9.97,1,0,0,1.2300000000000004,199
