sample_id,video_id,onset,offset,label
4760,v0200fg10000cc69oerc77uadvutq9ng,0,10,347
4761,v0200fg10000cc69oerc77uadvutq9ng,0,10,347
4762,v0200fg10000cdlurbjc77u7ri48it20,3.5,6.5,56
4763,v0300fg10000c8redmrc77u90vcnha20,0,10,196
4764,v0300fg10000c8redmrc77u90vcnha20,0,10,196
4765,v0300fg10000c8redmrc77u90vcnha20,0,10,196
4766,v0d00fg10000cd0e7b3c77udfhsb37s0,0,10,57
4767,v0d00fg10000cd0e7b3c77udfhsb37s0,0,10,57
4768,v0d00fg10000cd0e7b3c77udfhsb37s0,0,10,57
4769,v0300fg10000cdcvuhrc77u4mo3ajlkg,1.93,8.07,322
4770,v0200fg10000cdfjalbc77u8193eshig,1.08,10,228
4771,v0200fg10000cdfjalbc77u8193eshig,0,8.92,228
4772,v0200fg10000c7ei183c77u3d2ib6pg0,0,10,102
4773,v0200fg10000c7ei183c77u3d2ib6pg0,0,10,102
4774,v0200fg10000c7ei183c77u3d2ib6pg0,0,10,102
4775,v0200fg10000caop2jrc77u0kdmeipb0,1.97,10,80
4776,v0200fg10000caop2jrc77u0kdmeipb0,0,10,80
4777,v0200fg10000caop2jrc77u0kdmeipb0,0,8.02,80
4778,v0200fg10000cdtp8u3c77ufgjh8p63g,1.91,8.59,241
4779,v0d00fg10000cb17983c77u2urvf60u0,0,4.01,312
4780,v0d00fg10000cdjmttbc77ue1hfqor6g,0,10,240
4782,v0200fg10000casp1arc77u6j78cjpe0,1.63,8.37,310
4783,v0200fg10000ce47jp3c77ubvc4rreug,0,10,20
4784,v0200fg10000cdbk6mbc77u087ki18og,0,10,353
4785,v0d00fg10000cdjk54jc77udbisjepng,0.68,10,196
4786,v0d00fg10000cdjk54jc77udbisjepng,0,9.99,196
4787,v0300fg10000cdcvkibc77uc579ns1c0,4,10,349
4788,v0300fg10000cdcvkibc77uc579ns1c0,0,10,349
4789,v0300fg10000cdcvkibc77uc579ns1c0,0,10,349
4790,v0300fg10000cdcvkibc77uc579ns1c0,0,10,349
4791,v0200fg10000cdnm7ojc77u8q3a2mhmg,4.43,10,322
4792,v0200fg10000cdnm7ojc77u8q3a2mhmg,0,10,322
4793,v0200fg10000cdnm7ojc77u8q3a2mhmg,0,9.91,322
4794,v0200fg10000ce1094jc77u0q6uqfn2g,0,10,241
4795,v0200fg10000ce1094jc77u0q6uqfn2g,0,10,241
4796,v0200fg10000ce1094jc77u0q6uqfn2g,0,10,241
4797,v0200fg10000ce1094jc77u0q6uqfn2g,0,10,241
4801,v0300fg10000ccpe1ijc77u58v7drfsg,0,10,12
4802,v0300fg10000ccpe1ijc77u58v7drfsg,0,4.31,12
4803,v0200fg10000cci87njc77u39l27bgc0,0,10,54
4804,v0d00fg10000cdl1iobc77u1d9j9lh3g,2.58,10,349
4805,v0d00fg10000cdl1iobc77u1d9j9lh3g,0,10,349
4806,v0d00fg10000cdl1iobc77u1d9j9lh3g,0,7.43,349
4807,v0200fg10000c88re3bc77uaildfs5vg,0,8.23,131
4808,v0200fg10000ccg6iarc77u6dm29kseg,4.04,5.97,338
4809,v0300fg10000cdm3h6rc77u4q8t3uhp0,0,10,241
4810,v0d00fg10000cbps8u3c77u27qkmia40,3.08,9.96,344
4811,v0d00fg10000cdmsg53c77ua30f3l2ag,0,10,305
4812,v0d00fg10000cdq9tmjc77ubsm00fklg,0.2,10,240
4813,v0d00fg10000cdq9tmjc77ubsm00fklg,0,9.96,240
4815,v0200fg10000ccek6drc77u4em3cdkcg,0,10,20
4816,v0200fg10000ccek6drc77u4em3cdkcg,0,10,20
4817,v0d00fg10000cdqscf3c77u3qlcciol0,0,10,32
4818,v0d00fg10000cdqscf3c77u3qlcciol0,0,10,32
4819,v0d00fg10000cbgbd1rc77uequqpt5d0,0.31,8.24,228
4820,v0d00fg10000cbka0s3c77u56v9ntra0,0,10,358
4821,v0d00fg10000cbka0s3c77u56v9ntra0,0,10,358
4822,v0d00fg10000cbka0s3c77u56v9ntra0,0,10,358
4823,v0d00fg10000cbka0s3c77u56v9ntra0,0,10,358
4824,v0d00fg10000cbka0s3c77u56v9ntra0,0,10,358
4827,v0300fg10000cc23iejc77ubov1rt0i0,0,3.55,20
4828,v0200fg10000cdbot33c77uc1bb66g50,0,10,231
4829,v0200fg10000cdbot33c77uc1bb66g50,0,10,231
4830,v0300fg10000ccdk3ojc77udfhbpp130,0,10,145
4831,v0200fg10000c7l91rjc77uflsdsi71g,0,10,84
4832,v0200fg10000c7l91rjc77uflsdsi71g,0,10,84
4833,v0200fg10000c7l91rjc77uflsdsi71g,0,10,84
4835,v0200fg10000cc47ccbc77uajlv7a55g,2.92,10,228
4836,v0200fg10000cc47ccbc77uajlv7a55g,0,7.08,228
4837,v0200fg10000ccmr4brc77uac3vlvscg,5.29,10,86
4838,v0200fg10000ccmr4brc77uac3vlvscg,0,10,86
4839,v0200fg10000ccmr4brc77uac3vlvscg,0,10,86
4840,v0200fg10000ccmr4brc77uac3vlvscg,0,6.24,86
4841,v0300fg10000cdd1123c77u808q1ag10,0,10,164
4843,v0d00fg10000ce1034jc77u791r0miq0,0,10,20
4844,v0d00fg10000ce1034jc77u791r0miq0,0,10,20
4845,v0d00fg10000ce1034jc77u791r0miq0,0,10,20
4846,v0d00fg10000ce1034jc77u791r0miq0,0,10,20
4847,v0d00fg10000ce1034jc77u791r0miq0,0,3.58,20
4850,v0200fg10000c528smrc77u9a771a10g,0,10,78
4851,v0200fg10000c528smrc77u9a771a10g,0,10,78
4852,v0200fg10000c528smrc77u9a771a10g,0,10,78
4853,v0300fg10000cckou83c77ueomlr1ch0,0,10,240
4854,v0300fg10000cckou83c77ueomlr1ch0,0,6.24,240
4855,v0300fg10000cdln5mjc77uauoc87o00,0.76,10,349
4856,v0300fg10000cdln5mjc77uauoc87o00,0,9.99,349
4857,v0d00fg10000cdimi53c77u3mc5a90b0,1.55,10,84
4858,v0d00fg10000cdimi53c77u3mc5a90b0,0,10,84
4859,v0300fg10000c2flr2nci7ik9sfaojn0,0,10,133
4860,v0300fg10000c2flr2nci7ik9sfaojn0,0,8.28,133
4861,v0300fg10000cbnp823c77uel3ekqkeg,5.92,10,14
4862,v0300fg10000cbnp823c77uel3ekqkeg,0,10,14
4863,v0300fg10000cbnp823c77uel3ekqkeg,0,9.5,14
4864,v0300f750000btof88t0fb3qdg884trg,3.84,10,196
4865,v0300f750000btof88t0fb3qdg884trg,0,10,196
4866,v0300f750000btof88t0fb3qdg884trg,0,10,196
4867,v0300f750000btof88t0fb3qdg884trg,0,8.93,196
4868,v0200fg10000cbqgqj3c77udc48c4470,0,10,14
4869,v0300fg10000cdahmijc77u843s0sdd0,0,10,346
4870,v0300fg10000cdahmijc77u843s0sdd0,0,10,346
4871,v0300fg10000cdahmijc77u843s0sdd0,0,10,346
4872,v0300fg10000cdahmijc77u843s0sdd0,0,10,346
4873,v0300fg10000cdahmijc77u843s0sdd0,0,10,346
4874,v0200fg10000cdtiibrc77uajq8q8uo0,0.02,10,360
4875,v0200fg10000cdtiibrc77uajq8q8uo0,0,10,360
4876,v0200fg10000cdtiibrc77uajq8q8uo0,0,10,360
4877,v0200fg10000cdn6u0jc77udo80d0hr0,0,3,338
4878,v0300fg10000c2dposnci7ik9sdj5870,3.09,10,398
4879,v0300fg10000c2dposnci7ik9sdj5870,0,10,398
4880,v0300fg10000c2dposnci7ik9sdj5870,0,10,398
4881,v0300fg10000c2dposnci7ik9sdj5870,0,10,398
4882,v0300fg10000c2dposnci7ik9sdj5870,0,8.52,398
4883,v0300fg10000ce3aekrc77ua9008d1jg,0,10,349
4884,v0300fg10000ce3aekrc77ua9008d1jg,0,10,349
4885,v0300fg10000ce3aekrc77ua9008d1jg,0,10,349
4886,v0200fg10000cbupfsrc77u0ltgnqecg,1.53,8.34,20
4887,v0d00fg10000cbb6f1rc77ubrfo1p2dg,0,10,310
4888,v0200fg10000cdqvpcbc77u2c70hkatg,3.5,6.5,240
4889,v0200fg10000cdbpg1bc77ufsqt9sukg,0,8.24,19
4890,v0300fg10000cd5mnn3c77u7g0m1is20,0,10,104
4891,v0300fg10000cd5mnn3c77u7g0m1is20,0,10,104
4892,v0300fg10000cd5mnn3c77u7g0m1is20,0,10,104
4893,v0300fg10000cd5mnn3c77u7g0m1is20,0,10,104
4894,v0300fg10000cd5mnn3c77u7g0m1is20,0,8.63,104
4895,v0200fg10000cd1ulrbc77u2vfr4nfd0,1.57,10,10
4896,v0d00fg10000cdmdc6rc77u5qiorrht0,0,8.47,326
4897,v0300fg10000cddh8sbc77ucugen8h90,0,7.62,120
4898,v0200ce70000bvaphu58sjj683pmrohg,0,10,81
4899,v0200ce70000bvaphu58sjj683pmrohg,0,10,81
4900,v0200ce70000bvaphu58sjj683pmrohg,0,10,81
4901,v0200ce70000bvaphu58sjj683pmrohg,0,10,81
4902,v0200ce70000bvaphu58sjj683pmrohg,0,10,81
4903,v0300fg10000cbs5ou3c77uc0b76nf20,0,3.76,55
4904,v0d00fg10000cdt1jf3c77u79rhitkl0,0,10,84
4905,v0d00fg10000cdt1jf3c77u79rhitkl0,0,10,84
4906,v0d00fg10000cdt1jf3c77u79rhitkl0,0,10,84
4907,v0d00fg10000cdssrkbc77udf579cp6g,2.05,7.95,52
4910,v0200fg10000ca5g4cbc77ub3q8stcfg,0.93,10,12
4911,v0200fg10000ca5g4cbc77ub3q8stcfg,0,10,12
4912,v0200fg10000ca5g4cbc77ub3q8stcfg,0,10,12
4913,v0200fg10000ca5g4cbc77ub3q8stcfg,0,10,12
4914,v0200fg10000ca5g4cbc77ub3q8stcfg,0,10,12
4915,v0200fg10000ca5g4cbc77ub3q8stcfg,0,6.41,12
4916,v0200fg10000c696unbc77u4mbmtc1lg,0,10,145
4917,v0200fg10000c696unbc77u4mbmtc1lg,0,10,145
4918,v0200fg10000c696unbc77u4mbmtc1lg,0,10,145
4919,v0d00fg10000cdcb6c3c77u8449em680,0,9.38,319
4920,v0200fg10000ce066ajc77u365njjin0,0,9.89,343
4921,v0300fg10000cb0eesbc77u2a7idhep0,0,10,337
4922,v0300fg10000cb0eesbc77u2a7idhep0,0,10,337
4923,v0300fg10000cb0eesbc77u2a7idhep0,0,10,337
4924,v0300fg10000cb0eesbc77u2a7idhep0,0,10,337
4925,v0d00fg10000cdo3aabc77u0sfc0gj80,0,9.86,326
4926,v0200fg10000cdidkqrc77uajnstvqug,1.9,10,4
4927,v0200fg10000cdidkqrc77uajnstvqug,0,10,4
4928,v0200fg10000cdidkqrc77uajnstvqug,0,9.85,4
4929,v0200fg10000cdr29jbc77u2tejtcaeg,4.21,5.79,310
4930,v0300fg10000c8c4ib3c77u3kgrofbr0,0.69,9.31,312
4931,v0200fg10000cdfpndbc77uaqqg14jvg,0,10,4
4932,v0200fg10000cdfpndbc77uaqqg14jvg,0,10,4
4933,v0200fg10000cd4cvfbc77u9m7engrsg,0,10,319
4935,v0300fg10000cdp142bc77u3qbppq140,0,8.96,19
4936,v0200fg10000cceu11jc77uccm24msmg,0,10,81
4937,v0200fg10000cceu11jc77uccm24msmg,0,10,81
4938,v0200fg10000cceu11jc77uccm24msmg,0,8.29,81
4939,v0200fg10000casjan3c77u0mfkh5rl0,0,10,228
4940,v0200fg10000casjan3c77u0mfkh5rl0,0,5.13,228
4941,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4942,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4943,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4944,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4945,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4946,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4947,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4948,v0d00fg10000ca2r6rbc77ucqe7n9lr0,0,10,108
4949,v0300fe10000c16b3216pm4es127oveg,0.84,10,71
4950,v0300fe10000c16b3216pm4es127oveg,0,8.44,71
4951,v0300fg10000ce10oubc77ufsbfi5m5g,1.94,10,240
4952,v0300fg10000ce10oubc77ufsbfi5m5g,0,10,240
4953,v0300fg10000cd42smbc77u4l6m7qkbg,3.14,6.87,113
4954,v0300fg10000cb53fcbc77u1gkfi5teg,0,8.77,80
4955,v0200fg10000cb8vj9bc77uatob7hcbg,0,3.45,19
4956,v0200fg10000cdbuvjrc77uat8pclj60,0,10,19
4958,v0d00fg10000c6c89v3c77u38t2v9uf0,0,10,131
4959,v0d00fg10000c6c89v3c77u38t2v9uf0,0,10,131
4960,v0d00fg10000c6c89v3c77u38t2v9uf0,0,10,131
4961,v0d00fg10000c6c89v3c77u38t2v9uf0,0,10,131
4962,v0d00fg10000c6c89v3c77u38t2v9uf0,0,10,131
4963,v0d00fg10000cdg888jc77u5dfsesq80,2.87,10,84
4964,v0d00fg10000c9dso7bc77u5t99qkjdg,0,3,338
4965,v0200fg10000cdodmo3c77ua92im70ng,0,3.24,319
4966,v0200fg10000ccfbi9jc77uefuj5sqeg,0,10,76
4967,v0200fg10000cddpuorc77ud0jr9i0c0,0,10,228
4968,v0200fg10000cddpuorc77ud0jr9i0c0,0,10,228
4969,v0200fg10000cddpuorc77ud0jr9i0c0,0,10,228
4970,v0d00fae0000bur504qegc0dpkimogj0,1.68,10,4
4971,v0d00fae0000bur504qegc0dpkimogj0,0,10,4
4972,v0d00fae0000bur504qegc0dpkimogj0,0,8.32,4
4973,v0d00fg10000cc24ki3c77u389eu91sg,0,10,322
4974,v0300fg10000c6pjrhrc77udn5fv13t0,4.43,9.76,145
4975,v0300fg10000cd1tug3c77uadt81irn0,0,8.06,52
4976,v0300fg10000c2pgpe1r7jnsel09kulg,0,10,131
4977,v0300fg10000c2pgpe1r7jnsel09kulg,0,10,131
4978,v0300fg10000c2pgpe1r7jnsel09kulg,0,10,131
4979,v0300fg10000c2pgpe1r7jnsel09kulg,0,10,131
4980,v0300fg10000c2pgpe1r7jnsel09kulg,0,10,131
4981,v0300fg10000c2pgpe1r7jnsel09kulg,0,10,131
4982,v0300fg10000c2pgpe1r7jnsel09kulg,0,10,131
4983,v0300fg10000ce64abbc77u6gjbut240,0.75,10,352
4984,v0300fg10000ce64abbc77u6gjbut240,0,10,352
4985,v0300fg10000ce64abbc77u6gjbut240,0,10,352
4986,v0300fg10000ce64abbc77u6gjbut240,0,10,352
4987,v0300fg10000ce64abbc77u6gjbut240,0,10,352
4988,v0d00fg10000c89e0djc77ufmdkuhjcg,1.31,10,84
4989,v0d00fg10000c89e0djc77ufmdkuhjcg,0,10,84
4990,v0200fg10000c4h28kbc77ucv43rup10,0,10,92
4991,v0200fg10000c4h28kbc77ucv43rup10,0,10,92
4992,v0200fg10000c4h28kbc77ucv43rup10,0,10,92
4995,v0200fg10000cbub88bc77u5l437sh5g,7.32,9.99,241
4996,v0d00fg10000cbp17ejc77u51866bc6g,0.28,10,86
4997,v0d00fg10000cbp17ejc77u51866bc6g,0,10,86
4998,v0d00fg10000cbp17ejc77u51866bc6g,0,10,86
4999,v0d00fg10000cbp17ejc77u51866bc6g,0,10,86
5000,v0d00fg10000cbp17ejc77u51866bc6g,0,10,86
5001,v0d00fg10000cbp17ejc77u51866bc6g,0,10,86
5002,v0d00fg10000cbp17ejc77u51866bc6g,0,10,86
5003,v0d00fg10000cbp17ejc77u51866bc6g,0,10,86
5004,v0200fg10000cdth9d3c77uaphvdigg0,0.29,9.71,241
5005,v0d00fg10000cdeeanrc77u5dfru4gn0,0,8.23,228
5006,v0200fg10000cdl3sv3c77uf1nsdb1hg,0,10,81
5007,v0200fg10000cdl3sv3c77uf1nsdb1hg,0,10,81
5008,v0200fg10000cdl3sv3c77uf1nsdb1hg,0,10,81
5009,v0200fg10000cdl3sv3c77uf1nsdb1hg,0,10,81
5010,v0200fg10000cdl3sv3c77uf1nsdb1hg,0,10,81
5011,v0d00fg10000cdbmao3c77u72er8u8mg,0,10,349
5012,v0d00fg10000cdbmao3c77u72er8u8mg,0,10,349
5013,v0d00fg10000cdbmao3c77u72er8u8mg,0,9.97,349
5014,v0200fg10000c9roi4rc77u97s0gup1g,6.06,9.65,84
5015,v0200fg10000cbeeisjc77u2r2es48tg,0,5.01,344
5016,v0200fg10000cbthfqjc77u2ubhks9b0,0,2.51,203
5017,v0d00fg10000cd0n8q3c77uehr0v95og,0,7.14,306
5018,v0300fg10000c30s8f11p1t8dpd7s3ig,1,9,20
5019,v0d00fg10000c4gepcrc77u1ufnecmj0,2.96,10,48
5020,v0d00fg10000c4gepcrc77u1ufnecmj0,0,7.04,48
5021,v0d00fg10000cc9hfirc77u11il0im60,7.44,10,349
5022,v0d00fg10000cc9hfirc77u11il0im60,0,10,349
5023,v0d00fg10000cc9hfirc77u11il0im60,0,10,349
5024,v0d00fg10000cc9hfirc77u11il0im60,0,8.04,349
5026,v0d00fg10000c9e2ckjc77ufh9uqh320,0.83,10,84
5027,v0200fg10000cc5noljc77ue72rscm80,1.17,2.64,388
5028,v0200fg10000cbi0vrjc77uerkq1hmrg,6.45,9.99,56
5029,v0200fg10000cdsqejrc77u3r8tf32j0,2.55,7.45,310
5030,v0300fg10000cdvd9hrc77uefpq9nfd0,0,10,106
5031,v0300fg10000cdvd9hrc77uefpq9nfd0,0,10,106
5032,v0300fg10000c65qqvrc77uflu0hgi6g,4.92,10,14
5033,v0300fg10000c65qqvrc77uflu0hgi6g,0,7.61,14
5034,v0300fg10000ce1b9krc77ud2h04p14g,1.37,10,346
5035,v0300fg10000ce1b9krc77ud2h04p14g,0,10,346
5036,v0300fg10000cdeitr3c77ueetf7o9j0,0,10,353
5037,v0200fg10000ccp81vrc77uf9i0c66pg,0,10,319
5038,v0200fg10000ccp81vrc77uf9i0c66pg,0,10,319
5039,v0200fg10000ccp81vrc77uf9i0c66pg,0,10,319
5040,v0200fg10000ccp81vrc77uf9i0c66pg,0,10,319
5041,v0200fg10000c6168sjc77u65ghq10a0,3.43,10,164
5042,v0200fg10000c6168sjc77u65ghq10a0,0,6.56,164
5043,v0200fg10000cdmccsrc77u2jrq5eus0,0,8.92,19
5049,v02c8eg10000cc1eitjc77uetctrtpjg,0,10,54
5050,v02c8eg10000cc1eitjc77uetctrtpjg,0,1.67,54
5051,v0200fg10000cduqsm3c77ubqa02a4j0,3.5,6.5,105
5052,v0d00f780000c11oiilnphueqlblq3v0,0,10,241
5053,v0d00f780000c11oiilnphueqlblq3v0,0,10,241
5054,v0d00f780000c11oiilnphueqlblq3v0,0,10,241
5055,v0200fg10000cbmdqajc77u969ao8kgg,4.56,10,398
5056,v0200fg10000cbmdqajc77u969ao8kgg,0,9.99,398
5057,v0200fg10000ce0ovirc77ud3vpn85lg,0.38,9.99,86
5060,v0d00fg10000c7o10j3c77u72cddngeg,0,10,12
5061,v0d00fg10000c7o10j3c77u72cddngeg,0,10,12
5062,v0d00fg10000c7o10j3c77u72cddngeg,0,10,12
5063,v0200fg10000cdo3rijc77ufp5laa4lg,0,10,80
5064,v0200fg10000cdgeh2bc77ubp2k8lreg,2.96,7.04,235
5065,v0200fg10000cc25psbc77ucdc8sfoeg,0.96,9.04,228
5067,v0d00fg10000cecj2vjc77ufip8keno0,1.93,8.07,338
5070,v0200fg10000cagbvt3c77u1jlm9jhrg,0.27,9.86,228
5071,v0d00fg10000cbni73bc77ua0l20q4l0,0,10,398
5072,v0d00fg10000cbni73bc77ua0l20q4l0,0,10,398
5073,v0d00fg10000cbni73bc77ua0l20q4l0,0,10,398
5074,v0d00fg10000cbni73bc77ua0l20q4l0,0,10,398
5075,v0d00fg10000cbni73bc77ua0l20q4l0,0,8.52,398
5077,v0d00fg10000c88pdfrc77u0fuf1m8d0,8.3,10,86
5078,v0d00fg10000c88pdfrc77u0fuf1m8d0,0,10,86
5079,v0d00fg10000c88pdfrc77u0fuf1m8d0,0,10,86
5080,v0d00fg10000c88pdfrc77u0fuf1m8d0,0,10,86
5081,v0200fg10000cbf38ajc77ud14gp17q0,0,10,310
5082,v0200fg10000cbf38ajc77ud14gp17q0,0,10,310
5083,v0d00fg10000cdoarlrc77ufh58q3ae0,0.08,9.99,240
5084,v0200fg10000cbil77bc77u21pkr30k0,2.17,10,113
5085,v0200fg10000cb3sakbc77u4eap8saj0,2.74,7.26,105
5086,v0200fg10000cchej9rc77uf4tj0j1jg,0,10,49
5088,v0d00fg10000c9n0ud3c77u2toalqiv0,1.13,10,81
5089,v0d00fg10000c9n0ud3c77u2toalqiv0,0,10,81
5090,v0d00fg10000c9n0ud3c77u2toalqiv0,0,10,81
5091,v0d00fg10000c9n0ud3c77u2toalqiv0,0,10,81
5092,v0d00fg10000ccc6473c77u41p7ludk0,0,10,398
5093,v0300fg10000caii313c77u85enbi860,0,6.72,235
5094,v0200fg10000ccsjjdrc77uekn6h8klg,1.11,10,84
5095,v0200fg10000ccsjjdrc77uekn6h8klg,0,10,84
5096,v0200fg10000ccsjjdrc77uekn6h8klg,0,10,84
5097,v0200fg10000ccsjjdrc77uekn6h8klg,0,4.71,84
5098,v0200fg10000caa68sbc77uatsdlgjjg,3.76,6.25,338
5099,v0300fg10000c96lmsbc77uare76f970,1.11,10,93
5100,v0300fg10000c96lmsbc77uare76f970,0,10,93
5101,v0300fg10000c96lmsbc77uare76f970,0,10,93
5102,v0300fg10000c96lmsbc77uare76f970,0,10,93
5103,v0d00fg10000cacb0v3c77uar8l7s8tg,0,10,14
5104,v0d00fg10000cacb0v3c77uar8l7s8tg,0,10,14
5105,v0300fg10000cbmtmkjc77u3srk08ho0,1.76,8.24,199
5106,v0d00fg10000cd1pkgrc77ucg1jjnhl0,0,10,388
5107,v0d00fg10000cd1pkgrc77ucg1jjnhl0,0,10,388
5108,v0200fg10000cd057ejc77u1hdlb86bg,3.24,5.47,61
5110,v0200fg10000cc5jijjc77ucda6t54ag,0.57,10,347
5111,v0200fg10000cdqcmmbc77u41eqgm5g0,1.73,10,37
5112,v0200fg10000cdqcmmbc77u41eqgm5g0,0,8.27,37
5113,v0200fg10000cdvbdtrc77ubu9nveq6g,0,10,19
5114,v0200fg10000cdvbdtrc77ubu9nveq6g,0,10,19
5115,v0200fg10000cdrmljjc77u57kakspi0,2.65,9.9,352
5116,v0200fg10000cd58m7jc77ub8hbgtn6g,0,10,358
5117,v0200fg10000cd58m7jc77ub8hbgtn6g,0,10,358
5118,v0200fg10000cd58m7jc77ub8hbgtn6g,0,10,358
5119,v0200fg10000cd58m7jc77ub8hbgtn6g,0,10,358
5120,v0300fg10000cat5au3c77u0ocpiar4g,2.04,10,131
5121,v0300fg10000cat5au3c77u0ocpiar4g,0,7.96,131
5122,v0200fg10000cddkqgbc77uc3tqtjqvg,3.34,10,81
5123,v0200fg10000cddkqgbc77uc3tqtjqvg,0,10,81
5124,v0200fg10000cddkqgbc77uc3tqtjqvg,0,6.66,81
5125,v0300fg10000ccs28bjc77u4fd9eebr0,0,10,353
5126,v0300fg10000ccb852jc77ucr2en24s0,4.64,7.95,61
5127,v0200fg10000cc4rlebc77uc3k18p1r0,0,2.75,306
5128,v0d00fg10000cdcg4fbc77u7gc8a7vq0,3.13,6.87,32
5129,v0300fg10000ce28qrbc77uc39m1o8o0,2.93,10,359
5130,v0300fg10000ce28qrbc77uc39m1o8o0,0,10,359
5131,v0d00fg10000cbv6ltrc77u16jb6k130,0,10,86
5132,v0d00fg10000cbv6ltrc77u16jb6k130,0,9.74,86
5133,v0300fg10000cdbp77bc77u1ae2gf450,0,7.75,241
5134,v0300fg10000cdtk05jc77u553t9nhi0,3.42,10,57
5135,v0300fg10000cdtk05jc77u553t9nhi0,0,10,57
5136,v0200fg10000cc3k8rrc77u0acfd8330,0,7.34,337
5137,v0d00fg10000ccataibc77udb86bfcqg,5.26,10,37
5138,v0d00fg10000ccataibc77udb86bfcqg,0,10,37
5139,v0d00fg10000ccataibc77udb86bfcqg,0,5.82,37
5141,v0d00fg10000cdqvrg3c77u6sb35f5bg,0,8.97,148
5143,v0200fg10000cctbsobc77u8kc202ur0,1.37,9.88,69
5145,v0d00fg10000cc5b5lrc77ub7r8lvpc0,0,7.2,322
5146,v0d00fg10000c8djv6jc77u9hkhr47qg,0,4.02,306
5147,v0d00fg10000cagtbn3c77ua4e280la0,1.94,6.31,164
5148,v0300fg10000ce1dfijc77ub3gct8ltg,1.01,10,353
5149,v0300fg10000ce1dfijc77ub3gct8ltg,0,10,353
5153,v0d00fg10000c4v1pa3c77udcpeknaq0,0,10,397
5154,v0200fg10000cd74gk3c77u51deqmg8g,0.93,9.07,74
5155,v0200fg10000cdjs8r3c77ueog3bq4ug,0,10,398
5156,v0300fg10000c4krqerc77udrfrubr8g,0,10,106
5157,v0300fg10000c4krqerc77udrfrubr8g,0,4.06,106
5158,v0300fg10000cc2buibc77u2rel8mct0,4.58,10,52
5159,v0300fg10000cc2buibc77u2rel8mct0,0,5.42,52
5160,v0d00fg10000cao27ujc77u7m60irj60,0,9.33,235
5161,v0200fg10000cavsvtrc77u20h95gqbg,0,10,113
5162,v0200fg10000cavsvtrc77u20h95gqbg,0,10,113
5163,v0200fg10000cco2fdbc77uecksn3oag,0,10,78
5164,v0d00fg10000ce1j543c77u4gs5i7110,3.07,10,102
5165,v0d00fg10000ce1j543c77u4gs5i7110,0,10,102
5166,v0d00fg10000ce1j543c77u4gs5i7110,0,10,102
5167,v0d00fg10000ce1j543c77u4gs5i7110,0,10,102
5168,v0d00fg10000ce1j543c77u4gs5i7110,0,10,102
5170,v0d00fg10000c42j1prc77u9cf0tut9g,3.68,6.31,333
5171,v0300fg10000ce2elpbc77u259sgo620,0,10,342
5172,v0300fg10000ce2elpbc77u259sgo620,0,10,342
5173,v0300fg10000ce2elpbc77u259sgo620,0,10,342
5174,v0d00fg10000cdnhh6bc77u4thqlv5sg,2.23,10,76
5175,v0200fg10000c9aibibc77u2f5nb9hr0,2.96,9.73,232
5176,v0200fg10000cdovj7jc77uak9ql6q3g,3.09,6.9,232
5177,v0d00fg10000c8n7nc3c77u9g7g6hob0,2.7,10,102
5178,v0d00fg10000c8n7nc3c77u9g7g6hob0,0,8.71,102
5181,v0300fg10000c3p2ofjc77u4i37ta9lg,0,10,319
5182,v0d00fg10000c721tlbc77ucs51r4j90,1.84,8.16,333
5183,v0200fg10000cdkir2bc77u2rh0jqnsg,0,10,307
5184,v0200fg10000cdkir2bc77u2rh0jqnsg,0,10,307
5185,v0200fg10000cdkir2bc77u2rh0jqnsg,0,10,307
5191,v0300fg10000cdjsdabc77u2ac20vfe0,3.34,6.66,19
5193,v0300fg10000cd9mn2jc77ub9ajuva0g,0,10,12
5194,v0200fg10000cbhoj1rc77u14kosvj80,1.45,10,228
5195,v0200fg10000cbhoj1rc77u14kosvj80,0,8.55,228
5196,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5197,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5198,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5199,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5200,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5201,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5202,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5203,v0d00fg10000ca9kbujc77u361540i80,0,10,120
5204,v0d00fg10000c5k0enjc77u8i0bt22sg,3.22,6.78,231
5205,v0200fg10000c1upp8019g75u4dmbd80,0,10,353
5206,v0200fg10000c1upp8019g75u4dmbd80,0,10,353
5207,v0200fg10000cd4c62jc77udpfed1jq0,0,10,108
5208,v0200fg10000cd4c62jc77udpfed1jq0,0,10,108
5209,v0200fg10000cd4c62jc77udpfed1jq0,0,10,108
5210,v0200fg10000cd4c62jc77udpfed1jq0,0,10,108
5211,v0200fg10000cd4c62jc77udpfed1jq0,0,10,108
