sample_id,category_name,onset,offset,label
-Lid8aDC01I,Chainsaw,8,10,7
7YDNwy5GKGA,Chainsaw,0,10,7
7YUPoS4bD24,Chainsaw,0,10,7
-eztaN83LCY,Chainsaw,5,10,7
4IXh4lRq_Hs,Chainsaw,0,10,7
4voVgILqCoA,Chainsaw,0,10,7
0ZJehw_Ug-g,Chainsaw,2,7,7
2LL9rfu1PRg,Chainsaw,0,10,7
3Uxn1085Ld4,Chainsaw,0,10,7
0NV_lqGSV2s,Cat,8,10,6
1-uo7YWqF3Q,Cat,6,10,6
-2BR7sVLPCE,Cat,1,4,6
-Hh5VlW3pFE,Cat,3,5,6
-NrpfrEGq5w,Cat,0,10,6
-TYGdSo47xo,Cat,6,8,6
0N1kcuX-OzU,Cat,0,10,6
-HLTp7gPBEw,Cat,0,2,6
0DtJdRFPmS4,Cat,0,10,6
-opg33-301Y,Cat,6,10,6
0cLM26AotU4,Cat,0,10,6
0Am7X758-Ek,Cat,7,10,6
0-DNtl3i7D8,Cat,1,8,6
16qY5bRnCIA,Cat,1,9,6
-rGHegPzCpc,Cat,6,10,6
0JjBqqqpFQc,Cat,0,5,6
0ZyO42c3QEE,Cat,0,10,6
141v5oRfUHM,Cat,2,10,6
-sTnP0BeOS4,Cat,0,10,6
-RdJHmQRQBc,Cat,0,10,6
0JNJup0MbiM,Cat,2,5,6
0XMeGiszPYE,Cat,1,3,6
0JBwMNEkT_Q,Cat,0,8,6
0gbDQgRMlR4,Cat,0,8,6
0KpBwr4IzrM,Cat,4,10,6
0R4uO4Vy9c0,Cat,0,2,6
13QUBj_VlIc,Cat,0,4,6
-w3qkf-V-PY,Cat,6,10,6
0_kuKQlFKZg,Cat,0,10,6
0WLZoOhg4LE,Cat,0,10,6
0LvT0CnBxJg,Cat,1,6,6
0kN-0Fd438w,Cat,2,4,6
12DVEOpqaBs,Cat,0,3,6
0ZZ_wdnsc10,Cat,0,10,6
0wIzA4IT9pk,Cat,1,5,6
0fbZ0tskFjw,Cat,0,10,6
0mPGogIwkhk,Cat,8,10,6
-PK81pz3534,Cat,0,8,6
06Mm032486Q,Cat,0,10,6
07RqWEmSIzA,Cat,0,8,6
-K4YNOAqf9E,Cat,0,4,6
0ylf1enGlGw,Cat,4,6,6
0q1Ytfn8yMU,Cat,1,5,6
-nUTC_TgRCk,Cat,0,10,6
-Ivf63hDvzc,Cat,3,5,6
0F7yaWNgTGg,Cat,6,9,6
-2kErLFAk5k,Cat,0,10,6
0W_gYR6p-D0,Cat,0,10,6
0MdkcazmOEg,Horse,0,6,16
0KsA_9pti2A,Horse,7,10,16
0rT6_dsReRk,Horse,0,10,16
0mbqh5N2olU,Horse,0,6,16
24wb6efOb4w,Horse,0,9,16
-7uB0O_imb4,Horse,0,4,16
-v4mnvwHHXM,Horse,0,2,16
-AfJKhf6P3U,Horse,0,10,16
09nSnH52l5E,Horse,0,7,16
1Mn746Z3z64,Horse,0,3,16
1PVQpJRKSmc,Horse,3,6,16
0Zx-Jsv0frs,Horse,7,10,16
0Q7puDxRQ0g,Horse,0,4,16
0e_96pcTzKQ,Horse,7,10,16
-DlpGYhmO4A,Horse,6,8,16
-yIX8Jn8_xE,Horse,0,10,16
1ni2n7qcjDI,Horse,0,2,16
2BmteeUl5IE,Horse,0,3,16
-2TWQG-UIug,Horse,7,10,16
1dzHeBGZ6zA,Horse,0,4,16
28uKkF5kal0,Horse,8,10,16
031vhuk_TIE,Horse,0,10,16
-SA7KkTZVLg,Horse,6,10,16
08ty9EupxAY,Horse,3,10,16
2707wKpFKNU,Horse,0,3,16
0y6GuTFwHT8,Horse,0,2,16
0FgdBZZ_p_U,Horse,6,10,16
-pbxZsS46l0,Horse,5,10,16
1vIeAq7LWJ4,Horse,7,10,16
-24upzjhJkE,Horse,0,10,16
1X5JrJwNOZw,Horse,0,10,16
-vzV7iufYUM,Horse,4,7,16
0ijnYlcJQ6w,Horse,4,7,16
1OB2TC-aAqY,Horse,4,10,16
1AChh0gWG2Y,Horse,4,10,16
22v1cEKvuzA,Horse,2,4,16
-PjURNLAvJk,Horse,0,6,16
-a-wlKLZrZk,Horse,0,7,16
-0TTFAArJ9k,Horse,0,10,16
0DAv1iGmE8M,Horse,8,10,16
-TZmzuXs5j0,Horse,0,10,16
0yi_TPU7aJE,Horse,7,10,16
0qlmhspx2QY,Horse,5,10,16
-EWvMAkKDRM,Horse,0,3,16
24s-IJkY8SU,Horse,4,10,16
1KCSr5ZzcLg,Horse,0,2,16
0Imh6WB4s70,Horse,6,8,16
04sM4m4NMeE,Horse,1,3,16
0hdET5bXEwU,Horse,1,4,16
1SSWnom8y8w,Horse,6,8,16
15zkG9rNDx4,Horse,2,9,16
15A-Kc9BlHo,Horse,3,5,16
2QTH4_WQlgg,Toilet flush,0,10,23
1NbkO1auM1U,Toilet flush,5,10,23
-BZ6I5i_kW4,Toilet flush,2,10,23
1ZL1yUitzWI,Toilet flush,4,10,23
1sGbBTYBxDg,Toilet flush,6,10,23
7CrU_VpMADs,Toilet flush,8,10,23
6O-2-LU4V1w,Toilet flush,6,10,23
6fcdYBdZ7qg,Toilet flush,0,6,23
0lqGcL0-uVA,Toilet flush,3,5,23
4NZCBEZbIDA,Toilet flush,5,10,23
2k0odEpLIkc,Toilet flush,0,10,23
53jtALXeS7U,Toilet flush,0,4,23
6mzqYl0UccI,Toilet flush,5,10,23
3pc-_xaVLik,Toilet flush,0,6,23
4z2LSoUlWYk,Toilet flush,0,7,23
0aZ3vvM4V34,Toilet flush,2,10,23
3slY8qx8ZeI,Toilet flush,4,10,23
1IgfQE4GT1Q,Toilet flush,4,10,23
3OBX7R7QzgY,Toilet flush,8,10,23
13AbnrWanPk,Toilet flush,0,7,23
3FrK3RhGFGc,Toilet flush,6,10,23
1ekAFZ9NAb4,Toilet flush,0,4,23
2ErfX6ZT5pM,Toilet flush,4,9,23
0uIe4dKUC1s,Toilet flush,2,10,23
-NW2pPAToFM,Toilet flush,7,10,23
2hJBV9mb1CA,Toilet flush,5,10,23
6-Ok_3WzP5k,Toilet flush,3,10,23
7cgTsdhfn7s,Toilet flush,5,8,23
16b9HjgnmrY,Toilet flush,8,10,23
1aNLeVBB9RQ,Toilet flush,5,10,23
0pog2KWcd9c,Toilet flush,0,10,23
4tj_DVfp0ME,Toilet flush,8,10,23
0xh0x5wL_lg,Toilet flush,0,7,23
0sYcEVTfF2E,Toilet flush,5,8,23
4IF49XmNCaw,Toilet flush,1,10,23
6OyU42uWOo0,Toilet flush,0,4,23
-8ju6V8B5Oc,Toilet flush,1,10,23
0iXJOAHwsYg,Toilet flush,0,7,23
19PS9dyGe64,Toilet flush,4,10,23
-wyF3xGM95g,Toilet flush,2,6,23
7Qgy2XzDSwo,Toilet flush,0,6,23
3rzg4ObzNL0,Toilet flush,6,10,23
3drnEnI8bls,Toilet flush,8,10,23
6YKWV3Hcsp8,Toilet flush,0,10,23
5oyi3Y7pSI8,Toilet flush,0,4,23
2CJmpimozlY,Toilet flush,0,10,23
5X8F5Sthk4Q,Toilet flush,0,4,23
-nWUVq5s7cM,Toilet flush,0,8,23
7yjRBNhB9FI,Toilet flush,0,8,23
0ZVdHyRbCCo,Toilet flush,0,10,23
5UhruQpf9Rs,Toilet flush,0,5,23
3RaZ_DvJEsM,Toilet flush,6,10,23
0JaJdfEOar0,Toilet flush,0,3,23
2rbGcfo-k_Q,Toilet flush,1,10,23
4U9CtLJhpsQ,Toilet flush,7,10,23
3XZcJfZsVhA,Toilet flush,1,10,23
0fr57nOHOEU,Toilet flush,7,10,23
26-HMlPhve4,Toilet flush,3,10,23
5-AIETMDRaI,Toilet flush,1,10,23
0gKyoOENUBM,Toilet flush,7,10,23
1V4NpKTUooo,Toilet flush,0,5,23
5n_V4gu8Fu8,Toilet flush,0,2,23
-dX5RtfumBA,Toilet flush,6,10,23
6uay86VYVY0,Toilet flush,4,8,23
6MBc6UrEv5Y,Toilet flush,6,10,23
7siHuS7Veio,Toilet flush,4,10,23
0eh_N-cmcuI,Toilet flush,3,10,23
6F-1DUQjoGY,Toilet flush,0,7,23
340EYwluUio,Toilet flush,0,6,23
4pgGIwd2wto,Toilet flush,0,10,23
7__8AVfo2bk,Toilet flush,2,9,23
3YGtfWG_KT8,Toilet flush,0,5,23
462mYhjswJo,Toilet flush,0,5,23
5cRwwBaGtTA,Toilet flush,8,10,23
6U7HcpVhQ1A,Toilet flush,3,8,23
6fUn9gGkTIo,Toilet flush,4,6,23
-2FVPRdbLdA,Toilet flush,0,10,23
20nyHEh2HW0,Toilet flush,5,10,23
0j9aw8s6s1s,Toilet flush,7,10,23
7HakzscblZY,Toilet flush,3,10,23
4GqZD3eNvIs,Toilet flush,0,7,23
4NHy8ARu1cc,Toilet flush,2,10,23
3fLlgNDZjLo,Toilet flush,0,10,23
7ih9QYtw9ko,Toilet flush,5,10,23
-aI2lItV7zE,Toilet flush,3,10,23
6gbLFPKcV4A,Toilet flush,0,6,23
-F6GfPwjLWo,Toilet flush,1,4,23
6IIDZWPcSd8,Toilet flush,3,10,23
4uRizWpSXAc,Toilet flush,0,6,23
27tTKJuekQc,Toilet flush,5,9,23
0HWIjjmpVtY,Toilet flush,1,7,23
1PLtmuFO66E,Toilet flush,7,10,23
6gtQ1amk3sk,Toilet flush,0,6,23
4nN9QuT_OJM,Toilet flush,0,6,23
2IxkjMrJxng,Toilet flush,1,9,23
0AkjDhg9u24,Toilet flush,0,7,23
0iSQ-tdp1mo,Toilet flush,3,9,23
-LnYUCuNUuI,Toilet flush,0,10,23
6Fc6-GVxFcU,Toilet flush,0,10,23
3CGHvxFDc3Q,Toilet flush,0,6,23
2cli1cg7SSA,Toilet flush,0,8,23
4CszE2N1TGw,Toilet flush,6,10,23
4psMVnfOCIs,Toilet flush,0,10,23
59UL9Up9a3o,Toilet flush,5,10,23
706Lzd73Ib4,Toilet flush,5,7,23
6OTNz254tQw,Toilet flush,1,10,23
2n4qR03SjnY,Toilet flush,0,4,23
2cBdAvV0_zs,Toilet flush,3,9,23
-fC8_UodWjA,Toilet flush,7,10,23
3-0K2zuTwl4,Toilet flush,0,10,23
165AVh_q4iw,Toilet flush,0,2,23
0plDocPM9Ig,Toilet flush,3,10,23
7pxNDwMWoIo,Toilet flush,0,5,23
6ExErkijGaA,Toilet flush,3,8,23
0um2ui52eyo,Toilet flush,0,6,23
-ygqz4jLcsk,Toilet flush,7,10,23
4MILPH5z3no,Toilet flush,4,10,23
1Tb7c70fJBs,Toilet flush,0,10,23
0z5TRiOKlX4,Toilet flush,8,10,23
-0X1juZHG6I,Toilet flush,2,10,23
53ktQBZmxUM,Toilet flush,3,9,23
46UxneRS0Vw,Toilet flush,3,10,23
3lw0xavwWGE,Toilet flush,4,10,23
0mj46Xhzx1Y,Toilet flush,1,10,23
5S6J-aM-BAU,Toilet flush,2,10,23
7UynE2aCvIQ,Toilet flush,8,10,23
0xdJWDNLZrE,Toilet flush,3,10,23
6iK8csUljY8,Toilet flush,0,8,23
4SIuuAQ3YLk,Toilet flush,0,6,23
1sTktH04-fw,Toilet flush,0,10,23
5bIuMNKRpTk,Toilet flush,1,10,23
2BwiNhqCOFg,Toilet flush,0,10,23
0PcvfVZo9e4,Toilet flush,0,3,23
-YkIP4iqElA,Toilet flush,5,10,23
64coFYUI4f0,Toilet flush,3,10,23
5EcrQhp7We0,Toilet flush,0,7,23
6MGkrvH8Ntc,Toilet flush,0,6,23
79y6PHjXnd8,Toilet flush,1,10,23
5sJchly9MHM,Toilet flush,0,2,23
13YvwUoLde8,Toilet flush,0,6,23
4r8uFqPOpqU,Toilet flush,0,10,23
2jAVRDkz42M,Toilet flush,0,3,23
4ltnOsbLIJI,Toilet flush,0,5,23
0U6b1Vnj3G0,Toilet flush,0,10,23
NGeniwxDzJ0,"Rodents, rats, mice",6,10,21
UtnGtAYOPgM,"Rodents, rats, mice",0,3,21
PI7yhz-tJHE,"Rodents, rats, mice",0,5,21
TlOn_lpCm18,"Rodents, rats, mice",0,10,21
LVB5JLa02Ao,"Rodents, rats, mice",0,10,21
IVGD0NIQV8A,"Rodents, rats, mice",7,10,21
EQpGf4WuG7c,"Rodents, rats, mice",0,10,21
Pdq_2YWF1uM,"Rodents, rats, mice",0,7,21
IvVnD_mLBuk,"Rodents, rats, mice",0,10,21
QUZvIWAZR30,"Rodents, rats, mice",0,10,21
3HZW_jh_W1w,"Rodents, rats, mice",8,10,21
N0e-DZo7gDk,"Rodents, rats, mice",0,10,21
CGk8_igDsrQ,"Rodents, rats, mice",0,7,21
ClHChIXxFEA,"Rodents, rats, mice",0,10,21
5rSgETYVSos,"Rodents, rats, mice",0,3,21
Gnu1-w9OGME,"Rodents, rats, mice",0,10,21
32oM4n7_zIg,"Rodents, rats, mice",0,3,21
Oa-tEOY8AbM,"Rodents, rats, mice",0,7,21
38uu1ak250Q,"Rodents, rats, mice",6,8,21
5xzWbwNa7ao,"Rodents, rats, mice",0,10,21
AWH7nE0vekg,"Rodents, rats, mice",0,10,21
E42iUkOceR4,"Rodents, rats, mice",0,10,21
HnfWFs-WAaI,"Rodents, rats, mice",0,6,21
OOOBgAH8wcg,"Rodents, rats, mice",2,7,21
US_NJY_cGqw,"Rodents, rats, mice",0,10,21
TiUhiac-h9g,"Rodents, rats, mice",0,6,21
OdA8N1rJiqI,"Rodents, rats, mice",0,10,21
1Y6VeYpbjTc,"Rodents, rats, mice",0,3,21
TnHgoYkQNJw,"Rodents, rats, mice",8,10,21
CkEHOGkaWVM,"Rodents, rats, mice",0,3,21
0Vs7nFMvXNY,"Rodents, rats, mice",0,10,21
-b4JMeZ0b7o,"Rodents, rats, mice",0,10,21
7RAzgVy3rIQ,"Rodents, rats, mice",0,7,21
Nhzfm5a_Ccc,"Rodents, rats, mice",0,10,21
6vFGQG5S0sE,"Rodents, rats, mice",3,10,21
TqF9Sx4H80k,"Rodents, rats, mice",0,4,21
Dfh6xRSGlqI,"Rodents, rats, mice",5,10,21
QSgcILqpobA,"Rodents, rats, mice",4,6,21
N6IZKKaC-g4,"Rodents, rats, mice",4,10,21
FYb9xEnGCe8,"Rodents, rats, mice",6,10,21
SdfCXfi8rEQ,"Rodents, rats, mice",0,10,21
4tgjvpFd6mc,"Rodents, rats, mice",0,10,21
1kpACW26nwQ,"Rodents, rats, mice",4,10,21
QaOUSPDHEf0,"Rodents, rats, mice",0,10,21
P2rxsLfj0YM,"Rodents, rats, mice",0,4,21
HhhOprRsph4,"Rodents, rats, mice",0,10,21
S_AabZx8Dt4,"Rodents, rats, mice",0,10,21
RnoOv3CclYE,"Rodents, rats, mice",0,10,21
MHyPznr64D0,"Rodents, rats, mice",7,10,21
DjmrZ8XuPvw,"Rodents, rats, mice",1,4,21
MdhzTOn1VL8,"Rodents, rats, mice",2,4,21
5wZT7mokZU8,"Rodents, rats, mice",8,10,21
CtateQuT2dA,"Rodents, rats, mice",0,5,21
HH8vEISptZs,"Rodents, rats, mice",5,10,21
8lXrIvCE_8k,"Rodents, rats, mice",0,10,21
T0VG1tFyQqk,"Rodents, rats, mice",0,10,21
SzDNOcKjv0w,"Rodents, rats, mice",0,2,21
5ythNyShhns,"Rodents, rats, mice",3,10,21
0Aej-3XtYe8,"Rodents, rats, mice",0,10,21
V4oMJ55Y0tQ,"Rodents, rats, mice",5,10,21
FK72LXvYczQ,"Rodents, rats, mice",7,9,21
7kG36hjhqjI,"Rodents, rats, mice",0,10,21
2EoPvjQBmYw,"Rodents, rats, mice",5,10,21
AElKZMncLE8,"Rodents, rats, mice",0,10,21
A9m3IfjUHzU,"Rodents, rats, mice",0,10,21
1hNwQMJtGew,"Rodents, rats, mice",0,10,21
-egjyoLyd9M,"Rodents, rats, mice",2,7,21
4nvAbP6wXDA,"Rodents, rats, mice",0,10,21
REmLDxwkVbI,"Rodents, rats, mice",0,7,21
OAu1bLMPjDU,"Rodents, rats, mice",7,10,21
6w4l_n6EtSs,"Rodents, rats, mice",0,10,21
0ZrKs1wPhj4,"Rodents, rats, mice",0,6,21
HOJ2UB2cgHQ,"Rodents, rats, mice",0,6,21
2t0HUQleGwU,"Rodents, rats, mice",0,7,21
GitfyDrmRMA,"Rodents, rats, mice",3,10,21
L4Z-cfsZpqM,"Rodents, rats, mice",0,8,21
AtzjFy0J8Pw,"Rodents, rats, mice",3,10,21
PknTjUTTUkU,"Rodents, rats, mice",0,10,21
E5GTVPpvEdA,"Rodents, rats, mice",0,10,21
Do4yhF0qy2c,"Rodents, rats, mice",3,6,21
XPOmFzI3d_4,"Rodents, rats, mice",0,10,21
Qlwi0rip8Ok,"Rodents, rats, mice",0,10,21
GYvApvHOPXc,"Rodents, rats, mice",0,10,21
9-iVuKsU8ZI,"Rodents, rats, mice",2,10,21
ByNj4TXWBEQ,"Rodents, rats, mice",0,4,21
GFQh_g43VJg,"Rodents, rats, mice",0,5,21
NhGcMBr02XU,"Rodents, rats, mice",0,4,21
B6FTK6wDxek,"Rodents, rats, mice",7,10,21
0REH7oc48C0,"Rodents, rats, mice",0,10,21
5qighAQ1e9o,Accordion,4,10,0
5csyeJ9nUS0,Accordion,0,10,0
-JsikDzLCCM,Accordion,0,10,0
4GfRuU0co_s,Accordion,0,10,0
1_FTfTT2LAo,Accordion,0,10,0
5O8BDxtMyJA,Accordion,7,10,0
-iiS6mvkJ98,Accordion,0,10,0
654qgMz76aw,Accordion,0,10,0
5s-U1c1v1pc,Accordion,1,7,0
1Thqsodw3zI,Accordion,0,10,0
3G5jnxpYvuk,Accordion,0,10,0
5mNBJX2k86Y,Accordion,0,10,0
-wJ_UfBsiR0,Accordion,0,10,0
0jAkSpqFe4s,Accordion,0,10,0
3lFpHntzsQk,Accordion,8,10,0
04iE2o1tI8A,Accordion,0,10,0
5kk8Lh-hkDA,Accordion,6,10,0
5bxBvNXyvMg,Accordion,0,8,0
12oeAh4LY5M,Accordion,0,8,0
-B9wAxd_V1Y,Accordion,0,10,0
3L-W2J58JIQ,Accordion,0,10,0
2VrHvYfwDJs,Accordion,0,10,0
3TgynDX3F24,Accordion,0,10,0
-e-68LOpw8k,Accordion,0,10,0
1VH8orDEFWQ,Accordion,0,10,0
0AHmq7QIw84,Accordion,0,10,0
0woZIMV4oUY,Accordion,0,10,0
31hTm01pRWc,Accordion,0,10,0
3T78h81cfjc,Accordion,0,10,0
3wSDhSz2Vso,Accordion,0,10,0
3WUg_23Of9M,Accordion,0,10,0
0Pk3d8Qn6p4,Accordion,0,10,0
4le8iYwhXWM,Accordion,0,10,0
4eA0l180YJ4,Accordion,8,10,0
2gbZcKSZrIw,Accordion,0,10,0
1zhF0576vOE,Accordion,0,10,0
1UmPZEeakuQ,Accordion,0,10,0
1oH-wBFq1W4,Accordion,0,10,0
-uC-9agJePc,Accordion,0,10,0
606_sP5xcBE,Accordion,5,10,0
0QkQ6rmXaoE,Accordion,0,7,0
1Qcxwho5ZLQ,Accordion,0,10,0
1WU5LO1iuAo,Accordion,0,10,0
-KWCA1xtWMw,Accordion,0,10,0
4sSDv9FgoEM,Accordion,0,4,0
1oPiseY5V7k,Accordion,0,10,0
-g4i39nadkQ,Accordion,0,10,0
0Y1JH8PdHAA,Accordion,0,10,0
3VwTd49SD20,Accordion,1,10,0
2gKVPdwv_V0,Accordion,3,10,0
4n8pYPmS5Qg,Accordion,0,10,0
5EFaFY2DC2g,Accordion,0,10,0
-KTh-902ahg,Accordion,0,10,0
5lg7tAt37Mc,Accordion,7,10,0
5e4u9ZWa8-A,Accordion,0,10,0
1hpHdOhsYH8,Accordion,0,10,0
5G6475OUa2U,Accordion,0,10,0
3dd6zwvS_T4,Accordion,0,10,0
1PKD-E08Gjw,Accordion,0,4,0
5vim6-ZYt3k,Accordion,2,10,0
102AA0bK0MM,Accordion,8,10,0
4MaM8LiTnKI,Accordion,2,8,0
5u9QqiB08Fg,Accordion,0,10,0
6OItIlBb3HE,Accordion,5,10,0
0OtOrR70M1A,Accordion,0,10,0
-1qyr-IzqKY,Accordion,0,10,26
-1qyr-IzqKY,Accordion,0,10,0
65grl-RBeYU,Accordion,2,6,0
-F53UmpWFVI,Accordion,0,10,0
6C57bZcFspA,Accordion,8,10,0
4ia3v_BKSwc,Accordion,0,10,0
2NXBlEASDaE,Accordion,0,10,0
052IeR23SLY,Accordion,0,10,0
4Dpz0hDkzXU,Accordion,3,7,0
3KX4lLlY_wE,Accordion,0,10,0
2TkdxEYOXok,Accordion,0,10,0
0gdMrriLgq8,Accordion,0,10,0
-Dqi6nNtnWI,Accordion,0,10,0
-LnO0gwFvTU,Accordion,0,10,0
48lpcyiTxKc,Accordion,0,10,0
1PgwxYCi-qE,Accordion,0,10,0
09o2OwlUCGI,Accordion,0,10,0
1z95dJG7j_w,Accordion,6,8,0
4sPa8dPpxQo,Accordion,0,10,0
-SdAy1I4yMA,Accordion,0,10,0
0WMRsztTttc,Accordion,0,3,0
5T65vrJoRpw,Accordion,0,10,0
2pUReM-XxNM,Accordion,0,10,0
09C0k_WRvBs,Accordion,2,10,0
5UMC51-0gtY,Accordion,0,10,0
57A_SvVsXhs,Accordion,0,10,0
3ci1kPrKql0,Accordion,0,3,0
1lyeA4D3Jdg,Accordion,0,10,0
4dN9JkRUQeU,Accordion,0,10,0
0N4aDYt8vmI,Accordion,0,10,27
0N4aDYt8vmI,Accordion,0,10,0
0XGHiumhpJk,Accordion,3,9,0
4Hg_lTiWAFU,Accordion,0,10,0
1xp2bkdhYTE,Accordion,0,10,0
1BonlocdKno,Accordion,0,10,0
1Mxp8x6oMLA,Accordion,0,10,0
1YOusBqwlH4,Accordion,0,2,0
3YbDIoaSToo,Accordion,0,10,0
0v6guMGfNSo,Accordion,0,10,0
5hExI3Kf6bw,Accordion,0,10,0
1A714kYO3-c,Accordion,0,10,0
5z-8lQ4wcUU,Accordion,0,10,0
3bdNfXk6LBw,Accordion,0,10,0
0AcaYTOIa70,Accordion,0,10,0
57UBmQWiIAQ,Accordion,0,10,0
56g7w0ILhR8,Accordion,4,8,0
120GV2XLt24,Accordion,0,10,0
1jY3hxEIoO8,Accordion,1,6,0
0jInA3DyU5g,Accordion,3,10,0
1-oHRmh1WW0,Accordion,0,10,0
62xEtryKV3c,Accordion,0,6,0
0py8-5vgb4E,Accordion,0,10,0
5cO9CHPsJw8,Accordion,0,3,0
37OWeVIR4mY,Accordion,0,10,0
5FrzM4rzrpM,Accordion,0,5,0
3V19BOXDtfw,Accordion,0,10,0
5msMrDJBc2k,Accordion,0,10,0
4vO7r5CrjMk,Accordion,0,10,0
11k9cuOKQp4,Accordion,0,10,0
1h_DLog2ShA,Accordion,0,10,0
0zlyBNNnMPQ,Accordion,1,7,0
7ZywE3aGJic,Mandolin,0,10,18
5EMLPHVw-Lo,Mandolin,0,10,18
20vPrINHeuA,Mandolin,0,10,18
0fUNY8A28ec,Mandolin,0,10,18
3_behQKsK4A,Mandolin,0,10,18
5LA0aVjMj0I,Mandolin,0,10,18
37CYsr_mYcU,Mandolin,0,10,18
3Sybiyy5-84,Mandolin,0,2,18
1YddwZeJclU,Mandolin,0,10,18
3HCjfsCbhSg,Mandolin,0,10,3
3HCjfsCbhSg,Mandolin,0,10,18
3yb8RCz-inc,Mandolin,0,10,18
-xLzza6Vs9E,Mandolin,0,10,18
3fNSt8308kA,Mandolin,3,9,18
3tD9tWqs3vY,Mandolin,0,10,3
3tD9tWqs3vY,Mandolin,0,10,18
1comymCkUOw,Mandolin,0,10,18
4VXGKgVs7OM,Mandolin,0,10,18
4AoJaUOj7qA,Mandolin,0,10,18
4yyTYJqbfrM,Mandolin,0,5,18
0gZb1vbQ7Dg,Mandolin,0,4,18
7ydfkPYAdP0,Mandolin,0,10,18
7PZl6hYrQGo,Mandolin,0,10,3
7PZl6hYrQGo,Mandolin,0,10,18
--euLrzIU2Q,Mandolin,0,10,18
8NfFipaUxIA,Mandolin,8,10,18
-ty5tv-2kys,Mandolin,0,10,3
-ty5tv-2kys,Mandolin,0,10,18
43JxC3HEirI,Mandolin,0,10,18
1h1Ldj0AIyY,Mandolin,0,10,18
022HkidFvBM,Mandolin,2,10,18
17oPgmdAHpQ,Mandolin,1,10,18
-0SMihT1X90,Mandolin,0,10,18
3taeKIlR87Y,Mandolin,0,10,18
29xIeTrEEiw,Mandolin,7,10,18
0pnDOF3NhMQ,Mandolin,4,10,18
4ftnQdEaLO8,Mandolin,0,6,3
4ftnQdEaLO8,Mandolin,0,6,18
0AYVQiBZsAc,Mandolin,0,10,18
-kCqe6T5Z0g,Mandolin,0,10,18
3s0QRMuXTnE,Mandolin,0,10,3
3s0QRMuXTnE,Mandolin,0,10,18
-bWRe1Ye7Ow,Mandolin,0,10,18
-REcc2uRttE,Mandolin,0,10,18
2rubMZze1XQ,Mandolin,0,10,18
3qJhvEuf5Dk,Mandolin,0,10,18
65lcpTDdpDs,Mandolin,4,10,18
62AGEzbSDl8,Mandolin,0,10,18
4KjRofnCO4Q,Mandolin,0,10,18
76mwPlRcZ5k,Mandolin,0,10,18
3kA4083nS9Y,Mandolin,0,10,18
1u3hR1PNYf4,Mandolin,0,10,3
1u3hR1PNYf4,Mandolin,0,10,18
5xzuSZKj0uw,Mandolin,0,10,18
7YW4KPkvQQE,Mandolin,5,10,18
2b01qjRiEH4,Mandolin,0,10,18
0JIRUKnBBSw,Mandolin,0,10,18
519276Ov9DM,Mandolin,0,10,3
519276Ov9DM,Mandolin,0,10,18
7-4PhH-u8Cs,Mandolin,0,3,18
-ttXM3IZWdw,Mandolin,0,10,18
2gh21ppLuWk,Mandolin,0,10,18
1IW-nJTL6ks,Mandolin,0,10,18
3PZNLyK_qDk,Mandolin,0,10,18
3MB7Ek2Bulk,Mandolin,0,10,18
2vRtLDpWArQ,Mandolin,0,6,18
3OzTXUq0LF8,Mandolin,0,10,18
2MImeCGPEYA,Mandolin,0,10,18
1R41x5vaZrc,Mandolin,0,10,18
0VlA12PFjyA,Mandolin,0,10,18
49joX0fGwbE,Mandolin,0,10,18
5xufy1oMIuk,Mandolin,0,10,18
-8CXD9jIrq0,Mandolin,0,10,18
-FlzvDmSB4U,Mandolin,0,10,18
1f1lKnzb7t8,Mandolin,0,10,18
7snuAKV2CBg,Mandolin,0,10,18
0IJdy122ZBU,Mandolin,0,10,18
3etiG7dVUnM,Mandolin,0,10,18
4GEjlyAL09E,Mandolin,0,10,18
7OVe6SsV6do,Mandolin,0,10,18
5VMt2G3kRnc,Mandolin,0,10,18
6J6WXWwbwzU,Mandolin,0,10,18
7KcETZ7OImA,Mandolin,0,10,18
2xtFceWmoN0,Mandolin,0,5,18
71JU92CgsqU,Mandolin,0,10,18
5LU3qvw9Bn4,Mandolin,0,10,18
8WHUz9HFFTk,Mandolin,0,10,18
0DjLttpnWno,Mandolin,0,10,18
8TPo-6akAVg,Mandolin,0,10,18
-heyuRyaZm8,Mandolin,4,10,18
1T80lR_imB4,Mandolin,1,10,18
1n7amzH3-1E,Mandolin,0,10,3
1n7amzH3-1E,Mandolin,0,10,18
6_gti7xIhWA,Mandolin,0,10,18
4Re2sksC_ko,Mandolin,0,10,18
0ZaqZ7fiYKU,Mandolin,0,10,18
6hBBOM8wkzY,Mandolin,0,10,18
3DT3b2CFlPE,Mandolin,5,10,18
4lWP5aaxR2A,Mandolin,0,10,18
2pZsbtl-iW8,Mandolin,0,10,18
4O4cWtwQ2dE,Mandolin,0,10,18
32Z6WApx7qM,Mandolin,0,10,18
-d11gZAN7lE,Mandolin,0,10,18
-WaJBvz02No,Mandolin,0,10,18
8RoMeFFg_xg,Mandolin,0,10,18
2ANGsFElxj8,Mandolin,0,10,18
0cwleiALqyg,Mandolin,0,10,18
-fUNb4eiu1w,Mandolin,0,10,18
0hNe-q4UWQk,Mandolin,0,10,18
4U6nLmvOACw,Mandolin,0,10,18
